V1,V2,V3
csgD,csgD,1
csgD,csgE,1
csgD,csgF,1
csgD,csgG,1
csgD,dgcC,1
csgD,flgM,-1
csgD,flgN,-1
csgD,fliA,-1
csgD,fliE,-1
csgD,fliF,-1
csgD,fliG,-1
csgD,fliH,-1
csgD,fliI,-1
csgD,fliJ,-1
csgD,fliK,-1
csgD,fliZ,-1
csgD,iraP,1
csgD,nlpA,1
csgD,pepD,-1
csgD,tcyJ,-1
csgD,ubiT,-1
csgD,wrbA,1
csgD,yccJ,1
csgD,yccT,1
csgD,yhbS,-1
cspA,gyrA,1
cspA,hns,1
csqR,csqR,-1
csqR,yihS,-1
csqR,yihT,-1
csqR,yihU,-1
csqR,yihV,-1
csrA,dgcI,-1
csrA,dgcT,-1
csrA,dgcZ,-1
csrA,glgA,-1
csrA,glgC,-1
csrA,glgP,-1
csrA,glgS,-1
csrA,idlP,-1
csrA,iraD,-1
csrA,moaA,1
csrA,moaB,1
csrA,moaC,1
csrA,moaD,1
csrA,moaE,1
csrA,nhaR,-1
csrA,pdeI,-1
csrA,pgaA,-1
csrA,pgaB,-1
csrA,pgaC,-1
csrA,pgaD,-1
csrA,rpoE,-1
csrA,sdiA,-1
csrA,ymdA,1
cueR,copA,1
cueR,cueO,1
cueR,moaA,-1
cueR,moaB,-1
cueR,moaC,-1
cueR,moaD,-1
cueR,moaE,-1
cusR,cusA,1
cusR,cusB,1
cusR,cusC,1
cusR,cusF,1
cusR,cusR,1
cusR,cusS,1
cusR,cyoA,1
cusR,cyoB,1
cusR,cyoC,1
cusR,cyoD,1
cusR,cyoE,1
cusR,hiuH,1
cusR,msrP,1
cusR,msrQ,1
cyaR,hdeD,-1
cyaR,luxS,-1
cyaR,nadE,-1
cyaR,ompX,-1
cyaR,rpoS,-1
cyaR,yacL,-1
cyaR,yobF,-1
cyaR,yqaE,-1
cynR,cynR,-1
cynR,cynS,1
cynR,cynT,1
cynR,cynX,1
cysB,ariR,1
cysB,cbl,1
cysB,cysA,1
cysB,cysB,-1
cysB,cysC,1
cysB,cysD,1
cysB,cysH,1
cysB,cysI,1
cysB,cysJ,1
cysB,cysK,1
cysB,cysM,1
cysB,cysN,1
cysB,cysP,1
cysB,cysU,1
cysB,cysW,1
cysB,dgcZ,1
cysB,hslJ,-1
cysB,ssuA,-1
cysB,ssuB,-1
cysB,ssuC,-1
cysB,ssuD,-1
cysB,ssuE,-1
cysB,tauA,1
cysB,tauB,1
cysB,tauC,1
cysB,tauD,1
cysB,tcyJ,1
cysB,tcyP,1
cysB,ybdN,1
cysB,yciW,1
cysB,yfbR,1
cysB,ygeH,1
cysB,yoaC,1
cytR,cdd,-1
cytR,cytR,-1
cytR,deoA,-1
cytR,deoB,-1
cytR,deoC,-1
cytR,deoD,-1
cytR,nupC,-1
cytR,nupG,-1
cytR,ppiA,-1
cytR,rpoH,-1
cytR,tsx,-1
cytR,udp,-1
cytR,ycdZ,-1
dcuR,aspA,1
dcuR,dctA,1
dcuR,dcuA,1
dcuR,dcuB,1
dcuR,dpiA,1
dcuR,dpiB,1
dcuR,frdA,1
dcuR,frdB,1
dcuR,frdC,1
dcuR,frdD,1
dcuR,fumB,1
dcuR,pck,1
deaD,mntR,1
deaD,sdiA,1
deaD,uvrY,1
decR,cyuA,1
decR,cyuP,1
deoR,deoA,-1
deoR,deoB,-1
deoR,deoC,-1
deoR,deoD,-1
deoR,nupG,-1
deoR,tsx,-1
dgoR,dgoA,-1
dgoR,dgoD,-1
dgoR,dgoK,-1
dgoR,dgoR,-1
dgoR,dgoT,-1
dhaR,dhaK,1
dhaR,dhaL,1
dhaR,dhaM,1
dhaR,dhaR,-1
dicA,dicA,1
dicA,dicB,-1
dicA,dicC,-1
dicA,insD7,-1
dicA,intQ,-1
dicA,ydfD,-1
dicA,ydfW,-1
dicA,ydfX,-1
dicF,ftsZ,-1
dicF,manX,-1
dicF,pykA,-1
dicF,xylR,-1
dinJ,cspE,-1
dinJ,dinJ,-1
dinJ,yafQ,-1
dksA,alaT,-1
dksA,alaU,-1
dksA,alaV,-1
dksA,argI,1
dksA,argX,5
dksA,csrA,1
dksA,csrB,1
dksA,csrC,1
dksA,dksA,-1
dksA,dnaG,-1
dksA,dsrA,1
dksA,dusB,-1
dksA,fabD,-1
dksA,fabG,-1
dksA,fabH,-1
dksA,fadR,-1
dksA,fimB,1
dksA,fis,-1
dksA,flu,1
dksA,folK,-1
dksA,fusA,-1
dksA,gltT,-1
dksA,gltU,-1
dksA,gltV,-1
dksA,gltW,-1
dksA,gluQ,-1
dksA,hisA,1
dksA,hisB,1
dksA,hisC,1
dksA,hisD,1
dksA,hisF,1
dksA,hisG,1
dksA,hisH,1
dksA,hisI,1
dksA,hisL,1
dksA,hisR,5
dksA,hlyE,1
dksA,hmp,1
dksA,idlP,-1
dksA,ihfA,-1
dksA,ihfB,-1
dksA,ileT,-1
dksA,ileU,-1
dksA,ileV,-1
dksA,infC,-1
dksA,iraD,-1
dksA,iraP,1
dksA,isrC,1
dksA,leuT,5
dksA,livJ,1
dksA,mutM,-1
dksA,obgE,-1
dksA,pcnB,-1
dksA,pheM,-1
dksA,pheS,-1
dksA,pheT,-1
dksA,proM,5
dksA,recG,-1
dksA,rimM,-1
dksA,rplA,-1
dksA,rplB,-1
dksA,rplC,-1
dksA,rplD,-1
dksA,rplE,-1
dksA,rplF,-1
dksA,rplJ,-1
dksA,rplK,-1
dksA,rplL,-1
dksA,rplM,-1
dksA,rplN,-1
dksA,rplO,-1
dksA,rplP,-1
dksA,rplQ,-1
dksA,rplR,-1
dksA,rplS,-1
dksA,rplT,-1
dksA,rplU,-1
dksA,rplV,-1
dksA,rplW,-1
dksA,rplX,-1
dksA,rplY,-1
dksA,rpmA,-1
dksA,rpmB,-1
dksA,rpmC,-1
dksA,rpmD,-1
dksA,rpmG,-1
dksA,rpmI,-1
dksA,rpmJ,-1
dksA,rpoA,-1
dksA,rpoB,-1
dksA,rpoC,-1
dksA,rpoD,-1
dksA,rpoE,1
dksA,rpoS,1
dksA,rpoZ,-1
dksA,rpsA,-1
dksA,rpsC,-1
dksA,rpsD,-1
dksA,rpsE,-1
dksA,rpsG,-1
dksA,rpsH,-1
dksA,rpsI,-1
dksA,rpsJ,-1
dksA,rpsK,-1
dksA,rpsL,-1
dksA,rpsM,-1
dksA,rpsN,-1
dksA,rpsP,-1
dksA,rpsQ,-1
dksA,rpsS,-1
dksA,rpsT,-1
dksA,rpsU,-1
dksA,rrfA,-1
dksA,rrfB,-1
dksA,rrfC,-1
dksA,rrfD,-1
dksA,rrfE,-1
dksA,rrfF,-1
dksA,rrfG,-1
dksA,rrfH,-1
dksA,rrlA,-1
dksA,rrlB,-1
dksA,rrlC,-1
dksA,rrlD,-1
dksA,rrlE,-1
dksA,rrlG,-1
dksA,rrlH,-1
dksA,rrsA,-1
dksA,rrsB,-1
dksA,rrsC,-1
dksA,rrsD,-1
dksA,rrsE,-1
dksA,rrsG,-1
dksA,rrsH,-1
dksA,rseA,1
dksA,rseB,1
dksA,rseC,1
dksA,rybB,1
dksA,secY,-1
dksA,setA,1
dksA,sgrR,1
dksA,sgrS,1
dksA,sgrT,1
dksA,spoT,-1
dksA,sroA,1
dksA,talA,1
dksA,thiB,1
dksA,thiP,1
dksA,thiQ,1
dksA,thrA,1
dksA,thrB,1
dksA,thrC,1
dksA,thrL,1
dksA,thrS,-1
dksA,thrV,-1
dksA,tktB,1
dksA,trmD,-1
dksA,trmH,-1
dksA,tufA,-1
dksA,yhbE,-1
dksA,ytiC,-1
dksA,ytiD,-1
dnaA,aldA,-1
dnaA,dnaA,5
dnaA,dnaN,5
dnaA,guaA,-1
dnaA,guaB,-1
dnaA,idlP,-1
dnaA,iraD,-1
dnaA,nrdA,5
dnaA,nrdB,5
dnaA,polA,1
dnaA,recF,5
dnaA,recN,-1
dnaA,rpoH,-1
dnaA,uvrB,-1
dnaA,yfaE,5
dnaA,yjeV,-1
dnaA,ytiC,-1
dnaA,ytiD,-1
dpiA,appY,-1
dpiA,citC,1
dpiA,citD,1
dpiA,citE,1
dpiA,citF,1
dpiA,citG,1
dpiA,citX,1
dpiA,dpiA,1
dpiA,dpiB,1
dpiA,exuT,1
dpiA,mdh,1
dsdC,dsdA,1
dsdC,dsdC,-1
dsdC,dsdX,1
dsrA,hns,-1
dsrA,lrp,-1
dsrA,rbsA,-1
dsrA,rbsB,-1
dsrA,rbsC,-1
dsrA,rbsD,-1
dsrA,rbsK,-1
dsrA,rbsR,-1
dsrA,rpoS,1
ebgR,ebgA,-1
ebgR,ebgC,-1
envR,acrA,-1
envR,acrB,-1
envY,ompC,1
envY,ompF,1
evgA,acrD,1
evgA,emrK,1
evgA,emrY,1
evgA,evgA,1
evgA,evgS,1
evgA,frc,1
evgA,gadE,1
evgA,gadF,1
evgA,mdtE,1
evgA,mdtF,1
evgA,oxc,1
evgA,safA,1
evgA,ydeO,1
evgA,ydeP,1
evgA,yegR,1
evgA,yfdE,1
evgA,yfdV,1
evgA,yfdX,1
exuR,exuR,-1
exuR,exuT,-1
exuR,lgoD,-1
exuR,lgoR,-1
exuR,uxaA,-1
exuR,uxaB,-1
exuR,uxaC,-1
exuR,uxuA,-1
exuR,uxuB,-1
exuR,uxuR,-1
fabR,fabA,-1
fabR,fabB,-1
fadR,accA,1
fadR,accB,1
fadR,accC,1
fadR,accD,1
fadR,fabA,1
fadR,fabB,1
fadR,fabD,1
fadR,fabG,1
fadR,fabH,1
fadR,fabI,1
fadR,fadA,-1
fadR,fadB,-1
fadR,fadD,-1
fadR,fadE,-1
fadR,fadH,-1
fadR,fadI,-1
fadR,fadJ,-1
fadR,fadL,-1
fadR,fadM,-1
fadR,fadR,1
fadR,iclR,1
fadR,uspA,-1
feaR,feaB,1
feaR,tynA,1
fecI,fecA,1
fecI,fecB,1
fecI,fecC,1
fecI,fecD,1
fecI,fecE,1
fhlA,fdhF,1
fhlA,fhlA,1
fhlA,focB,1
fhlA,hycA,1
fhlA,hycB,1
fhlA,hycC,1
fhlA,hycD,1
fhlA,hycE,1
fhlA,hycF,1
fhlA,hycG,1
fhlA,hycH,1
fhlA,hycI,1
fhlA,hydN,1
fhlA,hyfA,1
fhlA,hyfB,1
fhlA,hyfC,1
fhlA,hyfD,1
fhlA,hyfE,1
fhlA,hyfF,1
fhlA,hyfG,1
fhlA,hyfH,1
fhlA,hyfI,1
fhlA,hyfJ,1
fhlA,hyfR,1
fhlA,hypA,1
fhlA,hypB,1
fhlA,hypC,1
fhlA,hypD,1
fhlA,hypE,1
fhlA,hypF,1
fimR2,fliG,-1
fimR2,fliI,-1
fimR2,fliJ,-1
fimR2,fliR,-1
fimR2,hofQ,1
fimZ,puuB,1
fimZ,puuC,1
fimZ,puuD,1
fimZ,sfmA,1
fimZ,sfmC,1
fis,acnB,-1
fis,acs,-1
fis,actP,-1
fis,adhE,1
fis,alaT,1
fis,alaU,1
fis,alaV,1
fis,alaW,1
fis,alaX,1
fis,aldB,-1
fis,ansB,-1
fis,apaG,1
fis,apaH,1
fis,argU,1
fis,argW,1
fis,argX,1
fis,aspV,1
fis,bglB,-1
fis,bglF,-1
fis,bglG,-1
fis,carA,1
fis,carB,1
fis,cbpA,-1
fis,cbpM,-1
fis,crp,-1
fis,cspA,1
fis,cspI,-1
fis,cyoA,1
fis,cyoB,1
fis,cyoC,1
fis,cyoD,1
fis,cyoE,1
fis,cysG,-1
fis,deoA,1
fis,deoB,1
fis,deoC,1
fis,deoD,1
fis,dmsA,-1
fis,dmsB,-1
fis,dmsC,-1
fis,dnaA,-1
fis,dnaN,-1
fis,dps,-1
fis,dusB,-1
fis,fadA,1
fis,fadB,1
fis,fau,5
fis,fis,-1
fis,flxA,1
fis,fumB,-1
fis,gadA,-1
fis,gadB,-1
fis,gadC,-1
fis,gadX,-1
fis,glcC,-1
fis,glnA,1
fis,glnG,1
fis,glnL,1
fis,glnQ,-1
fis,glnU,1
fis,glnV,1
fis,glnW,1
fis,glnX,1
fis,glnZ,1
fis,glpA,1
fis,glpB,1
fis,glpC,1
fis,glpQ,1
fis,glpT,1
fis,gltT,1
fis,gltU,1
fis,gltV,1
fis,gltW,1
fis,gltX,-1
fis,glyT,1
fis,glyU,1
fis,grcA,1
fis,guaA,-1
fis,guaB,-1
fis,gyrA,-1
fis,gyrB,-1
fis,hisR,1
fis,hlyE,-1
fis,hns,1
fis,hupA,1
fis,hupB,-1
fis,hyaA,-1
fis,hyaB,-1
fis,hyaC,-1
fis,hyaD,-1
fis,hyaE,-1
fis,hyaF,-1
fis,ileT,1
fis,ileU,1
fis,ileV,1
fis,infB,1
fis,katE,-1
fis,leuP,1
fis,leuQ,1
fis,leuT,1
fis,leuV,1
fis,leuW,1
fis,leuX,1
fis,lpd,1
fis,lysT,1
fis,lysV,1
fis,lysW,1
fis,malE,1
fis,malF,1
fis,malG,1
fis,malH,1
fis,marA,1
fis,marB,1
fis,marR,1
fis,mazE,1
fis,mazF,1
fis,mazG,1
fis,metT,1
fis,metU,1
fis,metY,1
fis,mglA,-1
fis,mglC,-1
fis,msrA,-1
fis,mtlA,-1
fis,mtlD,-1
fis,mtlR,-1
fis,nanA,-1
fis,nanE,-1
fis,nanK,-1
fis,nanQ,-1
fis,nanT,-1
fis,narG,-1
fis,narH,-1
fis,narI,-1
fis,narJ,-1
fis,narK,-1
fis,narS,-1
fis,ndh,5
fis,nirB,-1
fis,nirC,-1
fis,nirD,-1
fis,nrdA,1
fis,nrdB,1
fis,nrfA,-1
fis,nrfB,-1
fis,nrfC,-1
fis,nrfD,-1
fis,nrfE,-1
fis,nrfF,-1
fis,nrfG,-1
fis,nuoA,1
fis,nuoB,1
fis,nuoC,1
fis,nuoE,1
fis,nuoF,1
fis,nuoG,1
fis,nuoH,1
fis,nuoI,1
fis,nuoJ,1
fis,nuoK,1
fis,nuoL,1
fis,nuoM,1
fis,nuoN,1
fis,nusA,1
fis,ogt,-1
fis,osmE,-1
fis,osmY,-1
fis,pdxA,1
fis,pflB,-1
fis,pheU,1
fis,pheV,1
fis,pnp,1
fis,proK,1
fis,proL,1
fis,proM,1
fis,proP,1
fis,ptsG,5
fis,pyrD,-1
fis,queA,1
fis,rbfA,1
fis,recF,-1
fis,rimP,1
fis,rnpB,5
fis,rplM,-1
fis,rpsI,-1
fis,rpsO,1
fis,rrfA,1
fis,rrfB,1
fis,rrfC,1
fis,rrfD,1
fis,rrfE,1
fis,rrfF,1
fis,rrfG,1
fis,rrfH,1
fis,rrlA,1
fis,rrlB,1
fis,rrlC,1
fis,rrlD,1
fis,rrlE,1
fis,rrlG,1
fis,rrlH,1
fis,rrsA,1
fis,rrsB,1
fis,rrsC,1
fis,rrsD,1
fis,rrsE,1
fis,rrsG,1
fis,rrsH,1
fis,rsmA,1
fis,serT,1
fis,serX,1
fis,sra,1
fis,ssrS,5
fis,thrT,1
fis,thrU,1
fis,thrV,1
fis,thrW,1
fis,tolB,-1
fis,topA,5
fis,tpr,1
fis,trg,1
fis,trmA,1
fis,truB,1
fis,tufB,1
fis,tyrT,1
fis,tyrU,1
fis,tyrV,1
fis,valT,1
fis,valU,1
fis,valX,1
fis,valY,1
fis,xylF,-1
fis,xylG,-1
fis,xylH,-1
fis,xylR,-1
fis,yeaR,-1
fis,yfaE,1
fis,yjcH,-1
fis,yoaG,-1
fis,yodD,1
flhC,ccmA,1
flhC,ccmB,1
flhC,ccmC,1
flhC,ccmD,1
flhC,ccmE,1
flhC,ccmF,1
flhC,ccmG,1
flhC,ccmH,1
flhC,clsC,1
flhC,csgC,1
flhC,flgA,1
flhC,flgB,1
flhC,flgC,1
flhC,flgD,1
flhC,flgE,1
flhC,flgF,1
flhC,flgG,1
flhC,flgH,1
flhC,flgI,1
flhC,flgJ,1
flhC,flgM,1
flhC,flgN,1
flhC,flhA,1
flhC,flhB,1
flhC,flhE,1
flhC,fliA,1
flhC,fliD,1
flhC,fliE,1
flhC,fliF,1
flhC,fliG,1
flhC,fliH,1
flhC,fliI,1
flhC,fliJ,1
flhC,fliK,1
flhC,fliL,1
flhC,fliM,1
flhC,fliN,1
flhC,fliO,1
flhC,fliP,1
flhC,fliQ,1
flhC,fliR,1
flhC,fliS,1
flhC,fliT,1
flhC,fliZ,1
flhC,glpA,1
flhC,glpB,1
flhC,glpC,1
flhC,gltI,1
flhC,gltJ,1
flhC,gltK,1
flhC,gltL,1
flhC,hydN,1
flhC,hypF,1
flhC,mdh,-1
flhC,mglA,-1
flhC,mglB,-1
flhC,mglC,-1
flhC,napA,1
flhC,napB,1
flhC,napC,1
flhC,napD,1
flhC,napF,1
flhC,napG,1
flhC,napH,1
flhC,nfrB,1
flhC,nrfA,1
flhC,nrfB,1
flhC,nrfC,1
flhC,nrfD,1
flhC,nrfE,1
flhC,nrfF,1
flhC,nrfG,1
flhC,pdeH,1
flhC,ppdA,1
flhC,ppdB,1
flhC,ppdC,1
flhC,recC,1
flhC,sroC,1
flhC,tcyJ,1
flhC,ycgR,1
flhC,yecR,1
flhC,ygbK,1
flhC,ygdB,1
flhC,ymdA,1
flhC,ymdB,1
flhD,ccmA,1
flhD,ccmB,1
flhD,ccmC,1
flhD,ccmD,1
flhD,ccmE,1
flhD,ccmF,1
flhD,ccmG,1
flhD,ccmH,1
flhD,clsC,1
flhD,csgC,1
flhD,flgA,1
flhD,flgB,1
flhD,flgC,1
flhD,flgD,1
flhD,flgE,1
flhD,flgF,1
flhD,flgG,1
flhD,flgH,1
flhD,flgI,1
flhD,flgJ,1
flhD,flgM,1
flhD,flgN,1
flhD,flhA,1
flhD,flhB,1
flhD,flhE,1
flhD,fliA,1
flhD,fliD,1
flhD,fliE,1
flhD,fliF,1
flhD,fliG,1
flhD,fliH,1
flhD,fliI,1
flhD,fliJ,1
flhD,fliK,1
flhD,fliL,1
flhD,fliM,1
flhD,fliN,1
flhD,fliO,1
flhD,fliP,1
flhD,fliQ,1
flhD,fliR,1
flhD,fliS,1
flhD,fliT,1
flhD,fliZ,1
flhD,glpA,1
flhD,glpB,1
flhD,glpC,1
flhD,gltI,1
flhD,gltJ,1
flhD,gltK,1
flhD,gltL,1
flhD,hydN,1
flhD,hypF,1
flhD,mdh,-1
flhD,mglA,-1
flhD,mglB,-1
flhD,mglC,-1
flhD,napA,1
flhD,napB,1
flhD,napC,1
flhD,napD,1
flhD,napF,1
flhD,napG,1
flhD,napH,1
flhD,nfrB,1
flhD,nrfA,1
flhD,nrfB,1
flhD,nrfC,1
flhD,nrfD,1
flhD,nrfE,1
flhD,nrfF,1
flhD,nrfG,1
flhD,pdeH,1
flhD,ppdA,1
flhD,ppdB,1
flhD,ppdC,1
flhD,recC,1
flhD,sroC,1
flhD,tcyJ,1
flhD,ycgR,1
flhD,yecR,1
flhD,ygbK,1
flhD,ygdB,1
flhD,ymdA,1
flhD,ymdB,1
fliA,aer,1
fliA,cheA,1
fliA,cheB,1
fliA,cheR,1
fliA,cheW,1
fliA,cheY,1
fliA,cheZ,1
fliA,flgK,1
fliA,flgL,1
fliA,flgM,1
fliA,flgN,1
fliA,flgO,1
fliA,fliA,1
fliA,fliC,1
fliA,fliD,1
fliA,fliE,1
fliA,fliF,1
fliA,fliG,1
fliA,fliH,1
fliA,fliI,1
fliA,fliJ,1
fliA,fliK,1
fliA,fliL,1
fliA,fliM,1
fliA,fliN,1
fliA,fliO,1
fliA,fliP,1
fliA,fliQ,1
fliA,fliR,1
fliA,fliS,1
fliA,fliT,1
fliA,fliX,1
fliA,fliZ,1
fliA,flxA,1
fliA,hemL,1
fliA,ispE,1
fliA,lolB,1
fliA,modA,1
fliA,modB,1
fliA,modC,1
fliA,motA,1
fliA,motB,1
fliA,motR,1
fliA,oppA,1
fliA,oppB,1
fliA,oppC,1
fliA,oppD,1
fliA,oppF,1
fliA,pdeH,1
fliA,ppdA,1
fliA,ppdB,1
fliA,ppdC,1
fliA,prs,1
fliA,rdcA,1
fliA,rdcB,1
fliA,recC,1
fliA,tap,1
fliA,tar,1
fliA,tcyJ,1
fliA,trg,1
fliA,tsr,1
fliA,ves,1
fliA,yafW,1
fliA,yafX,1
fliA,ycgR,1
fliA,yecF,1
fliA,ygbK,1
fliA,ygdB,1
fliA,yjcS,1
fliA,ykfB,1
fliA,ykfF,1
fliA,ykfG,1
fliA,ykfH,1
fliA,ykfI,1
fliA,ynjH,1
fliZ,csgA,-1
fliZ,csgB,-1
fliZ,csgC,-1
fliZ,csgD,-1
fliZ,csgE,-1
fliZ,csgF,-1
fliZ,csgG,-1
fliZ,flhC,-1
fliZ,flhD,-1
fliZ,gadB,-1
fliZ,gadC,-1
fliZ,gadE,-1
fliZ,gadF,-1
fliZ,hdeA,-1
fliZ,hdeB,-1
fliZ,mdtE,-1
fliZ,mdtF,-1
fliZ,mlrA,-1
fliZ,osmY,-1
fliZ,pdeR,-1
fliZ,yhiD,-1
fliZ,yjbJ,-1
fnr,aceE,5
fnr,aceF,5
fnr,ackA,1
fnr,acnA,-1
fnr,acrE,1
fnr,acrF,1
fnr,adhE,1
fnr,aer,1
fnr,aldA,-1
fnr,amtB,5
fnr,ansB,1
fnr,arcA,5
fnr,argK,1
fnr,aroP,1
fnr,aspA,1
fnr,aspC,5
fnr,bcsB,1
fnr,bcsZ,1
fnr,bidA,1
fnr,cadC,1
fnr,caiA,1
fnr,caiB,1
fnr,caiC,1
fnr,caiD,1
fnr,caiE,1
fnr,caiF,1
fnr,caiT,1
fnr,ccmA,1
fnr,ccmB,1
fnr,ccmC,1
fnr,ccmD,1
fnr,ccmE,1
fnr,ccmF,1
fnr,ccmG,1
fnr,ccmH,1
fnr,ccp,1
fnr,cheB,1
fnr,cheR,1
fnr,cheY,1
fnr,cheZ,1
fnr,citC,-1
fnr,citD,-1
fnr,citE,-1
fnr,citF,-1
fnr,citG,-1
fnr,citX,-1
fnr,cydA,5
fnr,cydB,5
fnr,cydC,1
fnr,cydD,1
fnr,cyoA,-1
fnr,cyoB,-1
fnr,cyoC,-1
fnr,cyoD,-1
fnr,cyoE,-1
fnr,cysG,1
fnr,dcuA,1
fnr,dcuB,1
fnr,dcuC,1
fnr,dcuR,1
fnr,dcuS,1
fnr,dmsA,1
fnr,dmsB,1
fnr,dmsC,1
fnr,dmsD,1
fnr,dpiA,-1
fnr,dpiB,-1
fnr,dppA,-1
fnr,dppB,-1
fnr,dppC,-1
fnr,dppD,-1
fnr,dppF,-1
fnr,emrK,1
fnr,emrY,1
fnr,entF,1
fnr,fdhF,1
fnr,fdnG,5
fnr,fdnH,5
fnr,fdnI,5
fnr,feoA,1
fnr,feoB,1
fnr,feoC,1
fnr,fepE,1
fnr,fes,1
fnr,fhlA,1
fnr,fixA,1
fnr,fixB,1
fnr,fixC,1
fnr,fixX,1
fnr,fnr,5
fnr,fnrS,1
fnr,focA,1
fnr,focB,-1
fnr,frdA,1
fnr,frdB,1
fnr,frdC,1
fnr,frdD,1
fnr,fumA,-1
fnr,fumB,1
fnr,fumC,-1
fnr,gadA,-1
fnr,gadW,-1
fnr,gadX,-1
fnr,garD,1
fnr,garK,1
fnr,garL,1
fnr,garP,1
fnr,garR,1
fnr,gcvH,1
fnr,gcvP,1
fnr,gcvT,1
fnr,gdhA,1
fnr,glnD,5
fnr,glnK,5
fnr,glpA,1
fnr,glpB,1
fnr,glpC,1
fnr,glpQ,1
fnr,glpT,1
fnr,gltB,-1
fnr,gltD,-1
fnr,gltF,-1
fnr,gnd,-1
fnr,grcA,5
fnr,hcp,1
fnr,hcr,1
fnr,hemA,-1
fnr,hlyE,1
fnr,hmp,-1
fnr,hyfA,-1
fnr,hyfB,-1
fnr,hyfC,-1
fnr,hyfD,-1
fnr,hyfE,-1
fnr,hyfF,-1
fnr,hyfG,-1
fnr,hyfH,-1
fnr,hyfI,-1
fnr,hyfJ,-1
fnr,hyfR,-1
fnr,hypB,1
fnr,hypC,1
fnr,hypD,1
fnr,hypE,1
fnr,idlP,1
fnr,iraD,1
fnr,iraM,1
fnr,katG,1
fnr,lpd,5
fnr,malP,1
fnr,malQ,1
fnr,metV,1
fnr,mltA,1
fnr,moaA,1
fnr,moaB,1
fnr,moaC,1
fnr,moaD,1
fnr,moaE,1
fnr,moeA,-1
fnr,moeB,-1
fnr,msrB,-1
fnr,nac,-1
fnr,napA,1
fnr,napB,1
fnr,napC,1
fnr,napD,1
fnr,napF,1
fnr,napG,1
fnr,napH,1
fnr,narG,1
fnr,narH,1
fnr,narI,1
fnr,narJ,1
fnr,narK,1
fnr,narL,-1
fnr,narS,1
fnr,narX,-1
fnr,ndh,-1
fnr,nfeR,1
fnr,nikA,1
fnr,nikB,1
fnr,nikC,1
fnr,nikD,1
fnr,nikE,1
fnr,nikR,1
fnr,nirB,1
fnr,nirC,1
fnr,nirD,1
fnr,norV,-1
fnr,norW,-1
fnr,nrdD,1
fnr,nrdG,1
fnr,nrfA,1
fnr,nrfB,1
fnr,nrfC,1
fnr,nrfD,1
fnr,nrfE,1
fnr,nrfF,1
fnr,nrfG,1
fnr,nuoA,-1
fnr,nuoB,-1
fnr,nuoC,-1
fnr,nuoE,-1
fnr,nuoF,-1
fnr,nuoG,-1
fnr,nuoH,-1
fnr,nuoI,-1
fnr,nuoJ,-1
fnr,nuoK,-1
fnr,nuoL,-1
fnr,nuoM,-1
fnr,nuoN,-1
fnr,ompW,5
fnr,ompX,-1
fnr,ortT,1
fnr,pdeF,1
fnr,pdhR,5
fnr,pepT,1
fnr,pflB,1
fnr,pheM,-1
fnr,phoU,1
fnr,pitA,1
fnr,poxB,1
fnr,prfA,-1
fnr,prmC,-1
fnr,pstA,1
fnr,pstB,1
fnr,pstC,1
fnr,pstS,1
fnr,purM,-1
fnr,purN,-1
fnr,puuA,-1
fnr,puuP,-1
fnr,pykA,1
fnr,ravA,1
fnr,rimM,-1
fnr,rnpB,1
fnr,rplB,1
fnr,rplC,1
fnr,rplD,1
fnr,rplM,-1
fnr,rplP,1
fnr,rplS,-1
fnr,rplT,-1
fnr,rplV,1
fnr,rplW,1
fnr,rpmC,1
fnr,rpsC,1
fnr,rpsI,-1
fnr,rpsJ,1
fnr,rpsP,-1
fnr,rpsQ,1
fnr,rpsS,1
fnr,scpA,1
fnr,scpB,1
fnr,scpC,1
fnr,sdhA,-1
fnr,sdhB,-1
fnr,sdhC,-1
fnr,sdhD,-1
fnr,sdhX,-1
fnr,sodA,-1
fnr,soxR,-1
fnr,soxS,-1
fnr,ssuA,1
fnr,ssuB,1
fnr,ssuC,1
fnr,ssuD,1
fnr,ssuE,1
fnr,sucA,-1
fnr,sucB,-1
fnr,sucC,-1
fnr,sucD,-1
fnr,tap,1
fnr,tar,1
fnr,tdcA,1
fnr,tdcB,1
fnr,tdcC,1
fnr,tdcD,1
fnr,tdcE,1
fnr,tdcF,1
fnr,tdcG,1
fnr,thrA,1
fnr,tpx,-1
fnr,trmD,-1
fnr,ubiA,-1
fnr,ubiC,-1
fnr,ung,1
fnr,upp,1
fnr,uraA,1
fnr,uxaA,1
fnr,uxaC,1
fnr,viaA,1
fnr,xdhA,1
fnr,xdhB,1
fnr,xdhC,1
fnr,ybdN,1
fnr,ybdZ,1
fnr,ycaC,-1
fnr,ychO,-1
fnr,ydeJ,1
fnr,ydfO,1
fnr,ydfZ,1
fnr,ydhT,1
fnr,ydhU,1
fnr,ydhV,1
fnr,ydhW,1
fnr,ydhX,1
fnr,ydhY,1
fnr,yecR,1
fnr,yeiL,-1
fnr,yfcZ,1
fnr,yffS,1
fnr,ygbA,-1
fnr,yibN,1
fnr,ymjE,-1
fnr,ynfE,1
fnr,ynfF,1
fnr,ynfG,1
fnr,ynfH,1
fnr,ysgA,-1
fnr,ytfE,-1
fnr,zwf,-1
fnrS,azuC,-1
fnrS,azuR,-1
fnrS,cydC,-1
